ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,content,rating_count,average_rating,weighted_rating
3596259924,Die Unertragliche Leichtigkeit des Seins...The Unbearable Lightness of Being,Milan Kundera,1997,Distribooks Inc,http://images.amazon.com/images/P/3596259924.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3596259924.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3596259924.01.LZZZZZZZ.jpg,Die Unertragliche Leichtigkeit des Seins...The Unbearable Lightness of Being Milan Kundera Distribooks Inc,6,8.666666666666666,8.037341454987288
8408043641,La Sombra Del Viento/The Shadow Of The Wind,Carlos Ruiz Zafon,2003,Planeta Pub Corp,http://images.amazon.com/images/P/8408043641.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8408043641.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8408043641.01.LZZZZZZZ.jpg,La Sombra Del Viento/The Shadow Of The Wind Carlos Ruiz Zafon Planeta Pub Corp,3,7.333333333333333,7.781342514333457
0060932759,Daughter of Fortune,Isabel Allende,2000,Perennial,http://images.amazon.com/images/P/0060932759.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060932759.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060932759.01.LZZZZZZZ.jpg,Daughter of Fortune Isabel Allende Perennial,25,7.52,7.66601950732599
0515093203,The Cat Who Played Post Office (Cat Who... (Paperback)),Lilian Jackson Braun,1991,Jove Books,http://images.amazon.com/images/P/0515093203.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515093203.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515093203.01.LZZZZZZZ.jpg,The Cat Who Played Post Office (Cat Who... (Paperback)) Lilian Jackson Braun Jove Books,19,7.105263157894737,7.486432764863321
0515129941,The Cat Who Robbed a Bank (Cat Who... (Paperback)),Lilian Jackson Braun,2001,Jove Books,http://images.amazon.com/images/P/0515129941.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515129941.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515129941.01.LZZZZZZZ.jpg,The Cat Who Robbed a Bank (Cat Who... (Paperback)) Lilian Jackson Braun Jove Books,16,6.5625,7.27696882860193
0618002235,"The Two Towers (The Lord of the Rings, Part 2)",J. R. R. Tolkien,1999,Houghton Mifflin Company,http://images.amazon.com/images/P/0618002235.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0618002235.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0618002235.01.LZZZZZZZ.jpg,"The Two Towers (The Lord of the Rings, Part 2) J. R. R. Tolkien Houghton Mifflin Company",20,9.7,8.774271945741738
0064400018,Little House in the Big Woods,Laura Ingalls Wilder,1953,HarperTrophy,http://images.amazon.com/images/P/0064400018.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064400018.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064400018.01.LZZZZZZZ.jpg,Little House in the Big Woods Laura Ingalls Wilder HarperTrophy,20,9.0,8.424271945741738
0064471055,Prince Caspian (rack) : The Return to Narnia (Narnia),C. S. Lewis,1994,HarperCollins,http://images.amazon.com/images/P/0064471055.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064471055.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064471055.01.LZZZZZZZ.jpg,Prince Caspian (rack) : The Return to Narnia (Narnia) C. S. Lewis HarperCollins,21,8.571428571428571,8.218801898284623
0064471063,The Horse and His Boy,C. S. Lewis,1994,HarperCollins,http://images.amazon.com/images/P/0064471063.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064471063.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064471063.01.LZZZZZZZ.jpg,The Horse and His Boy C. S. Lewis HarperCollins,26,8.5,8.216758213688468
0060505885,The Scandalous Summer of Sissy LeBlanc : A Novel,Loraine Despres,2002,Perennial,http://images.amazon.com/images/P/0060505885.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060505885.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060505885.01.LZZZZZZZ.jpg,The Scandalous Summer of Sissy LeBlanc : A Novel Loraine Despres Perennial,19,7.315789473684211,7.588996867427423
0446530522,Cane River,Lalita Tademy,2001,Warner Books,http://images.amazon.com/images/P/0446530522.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446530522.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446530522.01.LZZZZZZZ.jpg,Cane River Lalita Tademy Warner Books,21,8.761904761904763,8.316362873894379
0060740450,One Hundred Years of Solitude (Oprah's Book Club),Gabriel Garcia Marquez,2004,Perennial,http://images.amazon.com/images/P/0060740450.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060740450.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060740450.01.LZZZZZZZ.jpg,One Hundred Years of Solitude (Oprah's Book Club) Gabriel Garcia Marquez Perennial,17,6.705882352941177,7.323537238639718
1576737330,The Prayer of Jabez: Breaking Through to the Blessed Life,Bruce Wilkinson,2000,Multnomah,http://images.amazon.com/images/P/1576737330.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1576737330.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1576737330.01.LZZZZZZZ.jpg,The Prayer of Jabez: Breaking Through to the Blessed Life Bruce Wilkinson Multnomah,33,7.0606060606060606,7.35794109112584
0679405283,The Tale of the Body Thief (Vampire Chronicles),Anne Rice,1992,Alfred A. Knopf,http://images.amazon.com/images/P/0679405283.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679405283.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679405283.01.LZZZZZZZ.jpg,The Tale of the Body Thief (Vampire Chronicles) Anne Rice Alfred A. Knopf,21,7.142857142857143,7.487094581211451
0140620427,Sense and Sensibility (Penguin Popular Classics),Jane Austen,1994,Penguin Books Ltd,http://images.amazon.com/images/P/0140620427.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140620427.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140620427.01.LZZZZZZZ.jpg,Sense and Sensibility (Penguin Popular Classics) Jane Austen Penguin Books Ltd,14,8.285714285714286,8.028555230284397
0345339738,"The Return of the King (The Lord of the Rings, Part 3)",J.R.R. TOLKIEN,1986,Del Rey,http://images.amazon.com/images/P/0345339738.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345339738.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345339738.01.LZZZZZZZ.jpg,"The Return of the King (The Lord of the Rings, Part 3) J.R.R. TOLKIEN Del Rey",68,9.426470588235293,9.067850884428061
0373250134,Slightly Single (Red Dress Ink (Paperback)),Wendy Markham,2002,Red Dress Ink,http://images.amazon.com/images/P/0373250134.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373250134.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373250134.01.LZZZZZZZ.jpg,Slightly Single (Red Dress Ink (Paperback)) Wendy Markham Red Dress Ink,16,6.5625,7.27696882860193
0380726238,A Drink Before the War (Patrick Kenzie/Angela Gennaro Novels),Dennis Lehane,1996,HarperTorch,http://images.amazon.com/images/P/0380726238.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380726238.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380726238.01.LZZZZZZZ.jpg,A Drink Before the War (Patrick Kenzie/Angela Gennaro Novels) Dennis Lehane HarperTorch,15,7.2,7.570596509419128
0064400581,Julie of the Wolves (Julie of the Wolves),Jean Craighead George,1972,HarperTrophy,http://images.amazon.com/images/P/0064400581.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064400581.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064400581.01.LZZZZZZZ.jpg,Julie of the Wolves (Julie of the Wolves) Jean Craighead George HarperTrophy,16,7.625,7.7491910508241535
0385509456,The Curious Incident of the Dog in the Night-Time : A Novel,MARK HADDON,2003,Doubleday,http://images.amazon.com/images/P/0385509456.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385509456.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385509456.01.LZZZZZZZ.jpg,The Curious Incident of the Dog in the Night-Time : A Novel MARK HADDON Doubleday,24,8.291666666666666,8.09024722340158
0451196716,The Long Walk,Stephen King,1999,Signet Book,http://images.amazon.com/images/P/0451196716.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451196716.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451196716.01.LZZZZZZZ.jpg,The Long Walk Stephen King Signet Book,15,7.6,7.7420250808477
0786808551,"The Arctic Incident (Artemis Fowl, Book 2)",Eoin Colfer,2002,Miramax Kids,http://images.amazon.com/images/P/0786808551.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786808551.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786808551.01.LZZZZZZZ.jpg,"The Arctic Incident (Artemis Fowl, Book 2) Eoin Colfer Miramax Kids",18,8.666666666666666,8.236075732359723
0812548051,"Wizard's First Rule (Sword of Truth, Book 1)",Terry Goodkind,1997,Tor Fantasy,http://images.amazon.com/images/P/0812548051.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812548051.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812548051.01.LZZZZZZZ.jpg,"Wizard's First Rule (Sword of Truth, Book 1) Terry Goodkind Tor Fantasy",24,8.625,8.272065405219761
084233226X,Desecration: Antichrist Takes the Throne (Left Behind No. 9),Tim Lahaye,2001,Tyndale House Publishers,http://images.amazon.com/images/P/084233226X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/084233226X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/084233226X.01.LZZZZZZZ.jpg,Desecration: Antichrist Takes the Throne (Left Behind No. 9) Tim Lahaye Tyndale House Publishers,26,8.192307692307692,8.042845170210207
0385507607,The Probable Future,ALICE HOFFMAN,2003,Doubleday,http://images.amazon.com/images/P/0385507607.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385507607.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385507607.01.LZZZZZZZ.jpg,The Probable Future ALICE HOFFMAN Doubleday,17,8.411764705882353,8.107321022423502
0553801376,One Door Away from Heaven,Dean R. Koontz,2001,Bantam Books,http://images.amazon.com/images/P/0553801376.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553801376.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553801376.01.LZZZZZZZ.jpg,One Door Away from Heaven Dean R. Koontz Bantam Books,22,7.636363636363637,7.73740185308737
0679446486,Airframe,Michael Crichton,1996,Alfred A. Knopf,http://images.amazon.com/images/P/0679446486.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679446486.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679446486.01.LZZZZZZZ.jpg,Airframe Michael Crichton Alfred A. Knopf,31,7.67741935483871,7.744527016268028
0060921145,Animal Dreams,Barbara Kingsolver,1991,Perennial,http://images.amazon.com/images/P/0060921145.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060921145.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060921145.01.LZZZZZZZ.jpg,Animal Dreams Barbara Kingsolver Perennial,50,8.04,7.985298254709564
0061054151,Whirlwind (The X-Files),Charles Grant,1995,HarperEntertainment,http://images.amazon.com/images/P/0061054151.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061054151.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061054151.01.LZZZZZZZ.jpg,Whirlwind (The X-Files) Charles Grant HarperEntertainment,13,6.615384615384615,7.36275387362635
0670835382,Four Past Midnight,Stephen King,1990,Viking Books,http://images.amazon.com/images/P/0670835382.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670835382.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670835382.01.LZZZZZZZ.jpg,Four Past Midnight Stephen King Viking Books,26,8.307692307692308,8.108062561514554
0425168298,Secret Prey,John Sandford,2003,Berkley Publishing Group,http://images.amazon.com/images/P/0425168298.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425168298.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425168298.01.LZZZZZZZ.jpg,Secret Prey John Sandford Berkley Publishing Group,23,7.826086956521739,7.836532042550454
0553212478,Frankenstein (Changing Our World),Mary Wollstonecraft Shelley,1984,Bantam,http://images.amazon.com/images/P/0553212478.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553212478.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553212478.01.LZZZZZZZ.jpg,Frankenstein (Changing Our World) Mary Wollstonecraft Shelley Bantam,19,8.263157894736842,8.050535328965886
0743211375,From a Buick 8 : A Novel,Stephen King,2002,Scribner,http://images.amazon.com/images/P/0743211375.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743211375.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743211375.01.LZZZZZZZ.jpg,From a Buick 8 : A Novel Stephen King Scribner,46,7.369565217391305,7.514710270146509
0060932139,The Unbearable Lightness of Being : A Novel (Perennial Classics),Milan Kundera,1999,Perennial,http://images.amazon.com/images/P/0060932139.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060932139.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060932139.01.LZZZZZZZ.jpg,The Unbearable Lightness of Being : A Novel (Perennial Classics) Milan Kundera Perennial,14,7.785714285714286,7.822672877343221
0425130711,Cold Fire,Dean R. Koontz,1996,Berkley Publishing Group,http://images.amazon.com/images/P/0425130711.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425130711.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425130711.01.LZZZZZZZ.jpg,Cold Fire Dean R. Koontz Berkley Publishing Group,23,7.3478260869565215,7.580718089062081
0425151867,Acceptable Risk,Robin Cook,1996,Berkley Publishing Group,http://images.amazon.com/images/P/0425151867.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425151867.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425151867.01.LZZZZZZZ.jpg,Acceptable Risk Robin Cook Berkley Publishing Group,30,7.166666666666667,7.439417556593391
042518109X,Whispers,Dean R. Koontz,2001,Berkley Publishing Group,http://images.amazon.com/images/P/042518109X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/042518109X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/042518109X.01.LZZZZZZZ.jpg,Whispers Dean R. Koontz Berkley Publishing Group,12,7.25,7.6240899321771725
0449134482,Dances With Wolves,Michael Blake,1990,Fawcett Books,http://images.amazon.com/images/P/0449134482.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449134482.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449134482.01.LZZZZZZZ.jpg,Dances With Wolves Michael Blake Fawcett Books,17,7.0,7.458672373774853
0449221504,K Is for Killer (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1999,Fawcett Books,http://images.amazon.com/images/P/0449221504.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449221504.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449221504.01.LZZZZZZZ.jpg,K Is for Killer (Kinsey Millhone Mysteries (Paperback)) Sue Grafton Fawcett Books,40,7.7,7.749514630494492
0425143325,Without Remorse,Tom Clancy,2004,Berkley Publishing Group,http://images.amazon.com/images/P/0425143325.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425143325.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425143325.01.LZZZZZZZ.jpg,Without Remorse Tom Clancy Berkley Publishing Group,42,7.976190476190476,7.935014158543057
0439425220,Harry Potter and the Chamber of Secrets Postcard Book,J. K. Rowling,2002,Scholastic,http://images.amazon.com/images/P/0439425220.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439425220.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439425220.01.LZZZZZZZ.jpg,Harry Potter and the Chamber of Secrets Postcard Book J. K. Rowling Scholastic,19,9.842105263157896,8.819766098196656
0451151259,Eyes of the Dragon,Stephen King,1988,Penguin Putnam~mass,http://images.amazon.com/images/P/0451151259.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451151259.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451151259.01.LZZZZZZZ.jpg,Eyes of the Dragon Stephen King Penguin Putnam~mass,30,8.166666666666666,8.03941755659339
0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group,http://images.amazon.com/images/P/0425146413.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425146413.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425146413.01.LZZZZZZZ.jpg,Night Prey John Sandford Berkley Publishing Group,19,7.894736842105263,7.871048149478705
0553572210,Silent Treatment,Michael Palmer,1996,Bantam Books,http://images.amazon.com/images/P/0553572210.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553572210.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553572210.01.LZZZZZZZ.jpg,Silent Treatment Michael Palmer Bantam Books,12,6.833333333333333,7.4678399321771725
0399142851,Unnatural Exposure,Patricia Daniels Cornwell,1997,Putnam Pub Group,http://images.amazon.com/images/P/0399142851.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399142851.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399142851.01.LZZZZZZZ.jpg,Unnatural Exposure Patricia Daniels Cornwell Putnam Pub Group,22,8.0,7.92787804356356
0767915054,A Girl Named Zippy: Growing Up Small in Mooreland Indiana (Today Show Book Club #3),HAVEN KIMMEL,2002,Broadway Books,http://images.amazon.com/images/P/0767915054.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767915054.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767915054.01.LZZZZZZZ.jpg,A Girl Named Zippy: Growing Up Small in Mooreland Indiana (Today Show Book Club #3) HAVEN KIMMEL Broadway Books,26,6.3076923076923075,6.977627778905859
0312205406,Hot Six (A Stephanie Plum Novel),Janet Evanovich,2000,St. Martin's Press,http://images.amazon.com/images/P/0312205406.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312205406.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312205406.01.LZZZZZZZ.jpg,Hot Six (A Stephanie Plum Novel) Janet Evanovich St. Martin's Press,16,8.1875,7.9991910508241535
0385503954,Atonement: A Novel,Ian McEwan,2002,Nan A. Talese,http://images.amazon.com/images/P/0385503954.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385503954.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385503954.01.LZZZZZZZ.jpg,Atonement: A Novel Ian McEwan Nan A. Talese,31,8.129032258064516,8.019036820189598
068487217X,Angelas Ashes: A Memoir,Frank McCourt,1999,Scribner,http://images.amazon.com/images/P/068487217X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/068487217X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/068487217X.01.LZZZZZZZ.jpg,Angelas Ashes: A Memoir Frank McCourt Scribner,19,8.473684210526315,8.153099431529988
0786868015,The Diary of Ellen Rimbauer: My Life at Rose Red,Joyce Reardon,2001,Hyperion,http://images.amazon.com/images/P/0786868015.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786868015.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786868015.01.LZZZZZZZ.jpg,The Diary of Ellen Rimbauer: My Life at Rose Red Joyce Reardon Hyperion,19,7.894736842105263,7.871048149478705
0804106436,Oldest Living Confederate Widow Tells All,Allan Gurganus,1990,Ivy Books,http://images.amazon.com/images/P/0804106436.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0804106436.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0804106436.01.LZZZZZZZ.jpg,Oldest Living Confederate Widow Tells All Allan Gurganus Ivy Books,15,7.466666666666667,7.684882223704843
0842332340,Armageddon: The Cosmic Battle of the Ages (Left Behind #11),Tim F. LaHaye,2003,Tyndale House Publishers,http://images.amazon.com/images/P/0842332340.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0842332340.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0842332340.01.LZZZZZZZ.jpg,Armageddon: The Cosmic Battle of the Ages (Left Behind #11) Tim F. LaHaye Tyndale House Publishers,18,8.166666666666666,7.999233627096565
0064407691,"The Miserable Mill (A Series of Unfortunate Events, Book 4)",Lemony Snicket,2000,HarperCollins,http://images.amazon.com/images/P/0064407691.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064407691.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064407691.01.LZZZZZZZ.jpg,"The Miserable Mill (A Series of Unfortunate Events, Book 4) Lemony Snicket HarperCollins",21,8.428571428571429,8.145631166577306
0385314698,The Sixteen Pleasures: A Novel,Robert Hellenga,1995,Delta,http://images.amazon.com/images/P/0385314698.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385314698.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385314698.01.LZZZZZZZ.jpg,The Sixteen Pleasures: A Novel Robert Hellenga Delta,17,7.647058823529412,7.75596967107215
